x,y,z,yaw,mps,change_flag
726224.486658902,5224887.12720599,0,-1.98520286767708,0,0
726224.083997896,5224886.21181821,0,-2.00698352104138,0,0
726223.661496269,5224885.30541715,0,-2.02871435359372,0,0
726223.219399094,5224884.40841069,0,-2.05023786644978,0,0
726222.758099228,5224883.52112702,0,-2.07135818217416,0,0
726222.278164369,5224882.64378413,0,-2.09184967196195,0,0
726221.780353569,5224881.7764595,0,-2.11146280410233,0,0
726221.265632237,5224880.91907067,0,-2.12978491883357,0,0
726220.735287161,5224880.07125305,0,-2.1467667843436,0,0
726220.190625559,5224879.23256941,0,-2.16288214650756,0,0
726219.632520292,5224878.40277277,0,-2.17838793272945,0,0
726219.061617231,5224877.5817312,0,-2.19356555163024,0,0
726218.478319147,5224876.76944908,0,-2.20867249547452,0,0
726217.88281787,5224875.96607236,0,-2.2239870833695,0,0
726217.275082633,5224875.17190819,0,-2.23998961840897,0,0
726216.654718211,5224874.38757197,0,-2.25692463355267,0,0
726216.021159586,5224873.61385233,0,-2.27487530462116,0,0
726215.373816551,5224872.85163136,0,-2.29342833642594,0,0
726214.712444431,5224872.1015513,0,-2.31211060276462,0,0
726214.037176642,5224871.36395875,0,-2.33043776856623,0,0
726213.348507424,5224870.63886765,0,-2.34777692147742,0,0
726212.647370921,5224869.92582693,0,-2.36351951236794,0,0
726211.935098223,5224869.22391336,0,-2.37704151864234,0,0
726211.213402016,5224868.5316973,0,-2.38751260371387,0,0
726210.484499259,5224867.84707787,0,-2.39372727992126,0,0
726209.751355939,5224867.16700154,0,-2.39504519549255,0,0
726209.017317964,5224866.48789295,0,-2.39111835697417,0,0
726208.285951626,5224865.80590643,0,-2.38074925372977,0,0
726207.561695404,5224865.11637248,0,-2.36189880097734,0,0
726206.850554011,5224864.41329829,0,-2.32940118058842,0,0
726206.162640448,5224863.68749758,0,-2.28116777865067,0,0
726205.510535152,5224862.92938965,0,-2.22038704938598,0,0
726204.905700778,5224862.13309268,0,-2.15085721380044,0,0
726204.357669028,5224861.29672919,0,-2.07989540445932,0,0
726203.870317598,5224860.42361572,0,-2.01810402563254,0,0
726203.437798759,5224859.52204428,0,-1.96098943795031,0,0
726203.057455846,5224858.59726726,0,-1.90178793478713,0,0
726202.732493328,5224857.65160041,0,-1.84279904911078,0,0
726202.463845331,5224856.68841249,0,-1.78597572091644,0,0
726202.250331433,5224855.71151461,0,-1.73416655078308,0,0
726202.087690522,5224854.72485148,0,-1.68865307775135,0,0
726201.970108186,5224853.73180343,0,-1.64771467302874,0,0
726201.893266433,5224852.73477015,0,-1.60982896083612,0,0
726201.854244009,5224851.7355395,0,-1.57372547281835,0,0
726201.851314884,5224850.73554946,0,-1.53403690709588,0,0
726201.888065657,5224849.73623505,0,-1.48462919675958,0,0
726201.974125278,5224848.73995579,0,-1.42525920672529,0,0
726202.119146402,5224847.75054652,0,-1.3562087982794,0,0
726202.33208879,5224846.7734916,0,-1.27830558674739,0,0
726202.620412046,5224845.81601213,0,-1.19934012684144,0,0
726202.983387138,5224844.88420623,0,-1.13051335732946,0,0
726203.409578661,5224843.97958349,0,-1.07066808410007,0,0
726203.88911507,5224843.10206548,0,-1.01704992541536,0,0
726204.414986189,5224842.25151537,0,-0.967749709247435,0,0
726204.98213565,5224841.42791091,0,-0.917396062089184,0,0
726205.590012801,5224840.63390602,0,-0.856690924142152,0,0
726206.244918573,5224839.87826796,0,-0.786074332844124,0,0
726206.951502923,5224839.17072743,0,-0.71283604641685,0,0
726207.707972243,5224838.51678087,0,-0.644410027492238,0,0
726208.507405949,5224837.91606947,0,-0.584052945388511,0,0
726209.341633145,5224837.36466485,0,-0.528389051992692,0,0
726210.205255457,5224836.86052095,0,-0.473905694778165,0,0
726211.095054786,5224836.40415251,0,-0.418340200268068,0,0
726212.008834811,5224835.99790125,0,-0.359524004253121,0,0
726212.94491169,5224835.64606785,0,-0.296388291237061,0,0
726213.90132746,5224835.35399441,0,-0.232767277133073,0,0
726214.874378819,5224835.12331872,0,-0.172536956254303,0,0
726215.859547057,5224834.95163377,0,-0.115775898872256,0,0
726216.852867209,5224834.83611463,0,-0.0625212331138938,0,0
726217.85092724,5224834.77363326,0,-0.0126800463592336,0,0
726218.850858875,5224834.7609534,0,0.0341073261693281,0,0
726219.850290338,5224834.79505456,0,0.0789426918084555,0,0
726220.84718722,5224834.87391617,0,0.122476506202921,0,0
726221.839707144,5224834.99608803,0,0.165018545433165,0,0
