x,y,z,yaw,mps,change_flag
696966.0490108643,5285760.340743045,0.0,-1.6599302728246625,3.0,0
696965.8583992588,5285758.34988666,0.0,-1.6779613809105998,3.0,0
696965.659980516,5285756.359761321,0.0,-1.6845770161126952,3.0,0
696965.4827581623,5285754.36765777,0.0,-1.6779197142814963,3.0,0
696965.3534209531,5285752.371945708,0.0,-1.6590053558025941,3.0,0
696965.227504084,5285750.375943662,0.0,-1.6560897162230646,3.0,0
696965.1028718668,5285748.379896066,0.0,-1.6522307481712781,3.0,0
696964.9542302089,5285746.38546219,0.0,-1.658894871160519,3.0,0
696964.8288068298,5285744.389491106,0.0,-1.652537990664288,3.0,0
696964.7474246763,5285742.3912076475,0.0,-1.636375739947538,3.0,0
696964.6816394335,5285740.392350956,0.0,-1.6259434923243568,3.0,0
696964.6326061897,5285738.393018734,0.0,-1.6177158444281527,3.0,0
696964.5862866954,5285736.393683368,0.0,-1.6166148015622515,3.0,0
696964.513690918,5285734.395050692,0.0,-1.6233457356417196,3.0,0
696964.4297571463,5285732.396875378,0.0,-1.6298626767256295,3.0,0
696964.3389231474,5285730.399000439,0.0,-1.631895767911737,3.0,0
696964.2463318941,5285728.401209835,0.0,-1.632896368222709,3.0,0
696964.1601353955,5285726.4031563625,0.0,-1.6313417857607284,3.0,0
696964.0988691356,5285724.404166434,0.0,-1.6218372595670454,3.0,0
696964.0646397646,5285722.404582611,0.0,-1.6100917687357192,3.0,0
696964.0330829284,5285720.404958238,0.0,-1.6051485162124752,3.0,0
696964.0205510086,5285718.40513513,0.0,-1.5969573040670832,3.0,0
696964.0284439407,5285716.40534676,0.0,-1.5864318795336478,3.0,0
696964.0747245849,5285714.406156523,0.0,-1.572741275909543,3.0,0
696964.139834195,5285712.407550179,0.0,-1.5626344499962777,3.0,0
696964.2026453139,5285710.408845771,0.0,-1.56074034943662,3.0,0
696964.2633500944,5285708.410043615,0.0,-1.5595529151774263,3.0,0
696964.3320330033,5285706.411547342,0.0,-1.5566885005284314,3.0,0
696964.41524462,5285704.413599118,0.0,-1.5511346153168555,3.0,0
696964.5052612257,5285702.415922804,0.0,-1.545356911875114,3.0,0
696964.6052054883,5285700.41868523,0.0,-1.541121170023299,3.0,0
696964.7219428732,5285698.422420423,0.0,-1.537433937487199,3.0,0
696964.8210112974,5285696.425265304,0.0,-1.5411702183828302,3.0,0
696964.9114389461,5285694.42757791,0.0,-1.5433585350937609,3.0,0
696965.0068971058,5285692.430172906,0.0,-1.5414898440000622,3.0,0
696965.1290300211,5285690.434130209,0.0,-1.5319485879157648,3.0,0
696965.2808439003,5285688.440210507,0.0,-1.5178031143559103,3.0,0
696965.4211058817,5285686.4455685,0.0,-1.5234131446317907,3.0,0
696965.5224397954,5285684.448434467,0.0,-1.5339729541174032,3.0,0
696965.6454709597,5285682.452666573,0.0,-1.5292252553570895,3.0,0
696965.8055589567,5285680.459746808,0.0,-1.520312388901167,3.0,0
696965.9614392268,5285678.46939982,0.0,-1.5263045981993448,3.0,0
696966.227848826,5285677.261640116,0.0,-1.52756956285862,3.0,0
696965.885666185,5285675.432358669,0.0,-1.663519262045071,3.0,0
696966.5521442767,5285673.558555497,0.0,-1.3727256921416746,3.0,0
696967.5026374357,5285671.805867815,0.0,-1.206051712166765,3.0,0
696967.0515058725,5285673.616354291,0.0,-0.8738175094820768,3.0,0
696965.9787621588,5285675.2917563915,0.0,-0.5390060944182586,3.0,0
696964.412624446,5285676.514858364,0.0,-0.2122022364834688,3.0,0
696962.5231908128,5285677.115340714,0.0,0.10167834121157426,3.0,0
696964.1621325673,5285677.972204911,0.0,0.35778465547566896,3.0,0
696965.5337430415,5285679.416951553,0.0,0.6612611473292347,3.0,0
696966.4434115432,5285681.191889314,0.0,0.9383949718202729,3.0,0
696965.5829606372,5285680.487026575,0.0,1.2060127548204171,3.0,0
696965.3436000795,5285680.634014419,0.0,1.3191066381898509,3.0,0
696965.3331285819,5285682.633117607,0.0,1.4736336551286087,3.0,0
696965.2206932892,5285684.629608846,0.0,1.5580988376205607,3.0,0
696965.11338908,5285686.626698684,0.0,1.5822729204040442,3.0,0
696965.0211496099,5285688.624563564,0.0,1.5869756034154179,3.0,0
696964.9185573398,5285690.621919034,0.0,1.5923691692591824,3.0,0
696964.8071857477,5285692.618802751,0.0,1.598440749349617,3.0,0
696964.687372639,5285694.615193974,0.0,1.601458799172974,3.0,0
696964.5761222458,5285696.612089674,0.0,1.5994775939217938,3.0,0
696964.4696209127,5285698.609246708,0.0,1.5964082913569726,3.0,0
696964.3667614979,5285700.606590097,0.0,1.5954737759549165,3.0,0
696964.2660505797,5285702.604041661,0.0,1.5935761159775907,3.0,0
696964.1630758082,5285704.601374991,0.0,1.5941936410001745,3.0,0
696964.0551060427,5285706.598447828,0.0,1.5965507175888334,3.0,0
696963.9437666893,5285708.595331227,0.0,1.5992497698609256,3.0,0
696963.8322229597,5285710.592209306,0.0,1.598861025888187,3.0,0
696963.7288678513,5285712.589512998,0.0,1.5945207367181595,3.0,0
696963.6436786061,5285714.587675919,0.0,1.5881508295371294,3.0,0
696963.5721457407,5285716.586362686,0.0,1.5809910109668195,3.0,0
696963.520423267,5285718.585649645,0.0,1.5718837220305808,3.0,0
696963.4940755808,5285720.585352879,0.0,1.561110665529334,3.0,0
696963.5542865667,5285722.534576324,0.0,1.552176949128846,3.0,0
696963.582287785,5285724.534140095,0.0,1.543299931098442,3.0,0
696963.4978885921,5285726.532249852,0.0,1.570568105963261,3.0,0
696963.4362303626,5285728.530771116,0.0,1.5785063723499597,3.0,0
696963.218821782,5285730.518722461,0.0,1.6263477506929327,3.0,0
696963.1346254572,5285732.516153991,0.0,1.592867230413951,3.0,0
696963.1716806672,5285734.515711062,0.0,1.5469638007041624,3.0,0
696963.223322079,5285736.515004769,0.0,1.5268000088546394,3.0,0
696963.6683328913,5285738.452202827,0.0,1.3586115208947405,3.0,0
696964.6186048726,5285740.207322068,0.0,1.1341121468898923,3.0,0
696965.9225734104,5285741.719802549,0.0,0.9212873597068132,3.0,0
696967.4068072218,5285743.060044477,0.0,0.7774215208928794,3.0,0
696969.0180986937,5285744.241010671,0.0,0.657641618693269,3.0,0
696970.8165589485,5285745.093645381,0.0,0.47344690600290384,3.0,0
696972.80618405,5285745.162864649,0.0,0.1544670267645003,3.0,0
696974.7152135376,5285744.597330578,0.0,-0.16486823526754968,3.0,0
696976.3480783446,5285743.456770948,0.0,-0.48374855480772894,3.0,0
696977.5467870987,5285741.866170606,0.0,-0.8063362944574664,3.0,0
696978.5513568735,5285740.150984432,0.0,-0.9405215778154385,3.0,0
696980.2024040503,5285739.045383879,0.0,-0.6946472962977381,3.0,0
696982.1225638812,5285738.528716918,0.0,-0.39943860181017854,3.0,0
696984.1113298713,5285738.610845651,0.0,-0.09969446160771511,3.0,0
696985.9964198283,5285739.257238946,0.0,0.19109030683131678,3.0,0
696987.7426750154,5285740.223835753,0.0,0.3914203720268894,3.0,0
696989.4315265307,5285741.292045796,0.0,0.4871807689747456,3.0,0
696991.0554968717,5285742.456621639,0.0,0.5611080446991359,3.0,0
696992.6371601123,5285743.679001731,0.0,0.6012473273020902,3.0,0
696994.2293039985,5285744.887796113,0.0,0.6087876842531692,3.0,0
